Gl 187.2 AB           Wo 9174 AB    05 06 40.63 +51 35 51.8  -0.030  -0.175 J05064067+5135519  3.993  3.890  4.124 e,f     Hipparcos
GJ 3330               HIP 23786     05 06 42.22 +14 26 46.4   0.283  -0.240 J05064223+1426462  6.230  5.821  5.741         Hipparcos
GJ 187.2 C            Wo 9174 C     05 06 49.18 +51 36 34.8  -0.030  -0.174 J05064917+5136347  7.338  6.759  6.639 c       2MASS
GJ 3332 BC                          05 06 49.47 -21 35 03.8   0.048  -0.023 J05064946-2135038  7.003  6.392  6.114 e,f     2MASS
GJ 3331 A                           05 06 49.92 -21 35 09.2   0.048  -0.023 J05064991-2135091  7.046  6.391  6.117         2MASS
Gl 189.1              HIP 23831     05 07 24.96 -12 29 28.6   0.136  -0.109 J05072495-1229282  4.877  4.659  4.516 c       Hipparcos
GJ 2038                             05 07 26.55 -23 11 46.9   0.268  -0.297 J05072652-2311466 11.468 11.066 11.010 c       2MASS
Gl 188 AB             HIP 23835     05 07 27.01 +18 38 42.2   0.537   0.019 J05072692+1838420  3.624  3.354  3.208 e,f     Hipparcos
GJ 3334               HIP 23852     05 07 38.31 +09 28 18.4  -0.005  -0.382 J05073831+0928185  4.989  4.745  4.606         Hipparcos
GJ 3333                             05 07 49.26 +17 58 57.8   0.098  -0.270 J05074924+1758584  8.023  7.446  7.178         2MASS
Wo 9175               HIP 23875     05 07 50.99 -05 05 11.2  -0.083  -0.075 J05075100-0505109  2.470  2.439  2.397         Hipparcos
Gl 190                HIP 23932     05 08 35.05 -18 10 19.4   0.505  -1.398 J05083500-1810178  6.175  5.591  5.314         Hipparcos
Gl 189.2              Wo 9176       05 08 43.70 -04 27 22.4   0.054   0.015 J05084368-0427225  4.328  3.925  3.927         Hipparcos
GJ 3335                             05 09 09.97 +15 27 33.0   0.147  -0.625 J05090997+1527324  8.770  8.247  7.961         2MASS
GJ 3336                             05 10 22.08 +48 50 32.8   0.193  -0.411 J05102208+4850327  7.827  7.197  6.969         2MASS
Wo 9177               HIP 24110     05 10 43.10 -44 34 18.4   0.099   0.182 J05104310-4434185  7.440  7.131  7.045         Hipparcos
GJ 2039               HIP 24121     05 10 51.03 +16 25 43.1   0.161  -0.220 J05105104+1625428  6.407  5.760  5.597         Hipparcos
GJ 3337                             05 10 57.44 +18 37 34.6  -0.227  -0.643 J05105747+1837359  9.935  9.333  9.062         2MASS
Gl 191                HIP 24186     05 11 40.58 -45 01 06.3   6.544  -5.774 J05114046-4501051  5.821  5.316  5.049         Hipparcos
Wo 9178               HIP 24210     05 11 54.25 -09 06 47.4  -0.072  -0.559 J05115425-0906466  6.618  6.245  6.133 c       Hipparcos
Gl 192                HIP 24284     05 12 42.22 +19 39 56.3   0.279   0.241 J05124223+1939566  7.299  6.695  6.470         Hipparcos
GJ 3339                             05 14 03.49 +08 00 15.2  -0.212  -0.281 J05140349+0800151 15.107 14.924 14.863         2MASS
GJ 3338                             05 14 17.00 +19 52 58.6   0.233  -0.237 J05141701+1952583  7.406  6.851  6.768         2MASS
Gl 193                HIP 24419     05 14 20.06 -15 49 35.9   0.202  -0.223 J05142005-1549358  6.142  5.803  5.697         Hipparcos
GJ 3340               HIP 24472     05 15 08.04 -07 20 48.5   0.273  -0.436 J05150804-0720486  8.355  7.815  7.518         Hipparcos
GJ 3341                             05 15 46.72 -31 17 45.3   0.517   0.254 J05154667-3117456  8.592  7.990  7.733         2MASS
GJ 3344                             05 16 00.39 -72 14 12.6  -0.054   0.838 J05160040-7214135  8.209  7.623  7.362         2MASS
Gl 194 AB             HIP 24608     05 16 41.36 +45 59 52.8   0.076  -0.427 J05164138+4559525 -1.249 -1.573 -1.735 e,f     Hipparcos
GJ 1077                             05 16 59.67 -78 17 20.2   0.075  -1.105 J05165967-7817203  8.066  7.441  7.199         2MASS
Gl 195 A                            05 17 23.87 +45 50 22.9   0.070  -0.409 J05172386+4550229  6.777  6.200  5.946         2MASS
Gl 195 B                            05 17 23.94 +45 50 19.8   0.070  -0.409 J05172394+4550198         6.632  6.174         2MASS
Gl 200.1              Wo 9179       05 17 53.49 -53 40 52.6   0.223  -0.461 J05175348-5340525 10.972 10.443 10.278         2MASS
Gl 199 A              HIP 24783 A   05 18 47.19 -21 23 37.5  -0.144  -0.039 J05184718-2123376  6.937  6.318  6.147         Hipparcos
Gl 199 B              HIP 24783 B   05 18 47.54 -21 23 36.5  -0.144  -0.039 J05184752-2123364  7.850  7.204  6.959         Hipparcos
Gl 198                HIP 24786     05 18 50.47 -18 07 48.2   0.386   0.063 J05185050-1807480  5.184  4.748  4.555         Hipparcos
Gl 197                HIP 24813     05 19 08.47 +40 05 56.6   0.519  -0.665 J05190848+4005565  3.397  3.154  3.038         Hipparcos
Gl 200 B              HIP 24819 B   05 19 12.64 -03 04 22.7   0.697   0.127 J05191260-0304256  5.733  5.225  5.046 f       Hipparcos
Gl 200 A              HIP 24819 A   05 19 12.66 -03 04 25.7   0.697   0.127 J05191260-0304256  5.733  5.225  5.046 f       Hipparcos
GJ 2040               HIP 24846     05 19 34.92 +03 52 26.0  -0.001  -0.003 J05193492+0352260  7.921  7.412  7.296         Hipparcos
GJ 3346               HIP 24874     05 19 59.58 -15 50 22.7   0.174   0.201 J05195955-1550228  6.856  6.284  6.205         Hipparcos
GJ 3343 B                           05 20 40.73 +58 47 19.9   0.177  -0.495 J05204073+5847198  9.926  9.360  9.062         2MASS
GJ 3342 A                           05 20 41.38 +58 47 33.1   0.177  -0.495 J05204138+5847330  9.295  8.718  8.426         2MASS
GJ 3345                             05 21 10.24 +55 45 51.2   0.139  -0.241 J05211022+5545514  9.229  8.629  8.374         2MASS
Gl 196                HIP 25110     05 22 33.53 +79 13 52.1  -0.079   0.161 J05223348+7913519  4.416  4.201  3.911         Hipparcos
GJ 2041               HIP 25135     05 22 45.56 +00 12 33.8   0.014  -0.022 J05224556+0012337  6.960  6.442  6.316         Hipparcos
GJ 1076               HIP 25189     05 23 20.04 +54 47 58.8   0.068  -0.394 J05232002+5447593  7.537  7.026  6.906         Hipparcos
Gl 201                HIP 25220     05 23 38.38 +17 19 26.8   0.252  -0.003 J05233836+1719267  5.876  5.375  5.227         Hipparcos
GJ 1078                             05 23 49.03 +22 32 39.1   0.241  -0.298 J05234899+2232397 10.703 10.191  9.850         2MASS
Gl 202                HIP 25278     05 24 25.46 +17 23 00.7   0.251  -0.007 J05242545+1723006  4.431  4.029  4.038         Hipparcos
Wo 9181               HIP 25351     05 25 19.03 -75 41 32.6  -0.104  -0.309 J05251909-7541324  6.146  5.904  5.800         Hipparcos
GJ 1079               HIP 25421     05 26 14.74 -32 30 17.2   0.246  -0.088 J05261471-3230170  6.014  5.492  5.386         Hipparcos
Gl 204.1              Wo 9180       05 27 39.35 -60 24 57.6  -0.148  -0.092 J05273934-6024575  5.704  5.342  5.200         Hipparcos
Gl 203                HIP 25578     05 28 00.15 +09 38 38.1  -0.194  -0.760 J05280015+0938382  8.311  7.840  7.542         Hipparcos
GJ 2042 A                           05 28 01.42 +00 11 57.0   0.298   0.085 J05280141+0011570 11.365 10.827 10.721 c       2MASS
GJ 2042 B                           05 28 05.86 +00 11 07.2   0.298   0.085 J05280586+0011071 12.245 11.696 11.531 c       2MASS
GJ 1080                             05 28 14.60 +02 58 14.3  -0.368  -1.127 J05281459+0258142  8.979  8.496  8.224         2MASS
Gl 204                HIP 25623     05 28 26.10 -03 29 58.4  -0.306  -0.797 J05282613-0329576  5.615  5.111  4.880         Hipparcos
GJ 3347 A             HIP 25662     05 28 51.63 +12 33 03.0   0.087  -0.216 J05285163+1233031  5.611  5.370  5.326         Hipparcos
GJ 3348 B                           05 28 56.51 +12 31 53.7   0.107  -0.209 J05285650+1231539  9.649  9.056  8.791         2MASS
GJ 2043 B                           05 29 26.12 +15 34 45.1  -0.090  -0.177 J05292612+1534453 10.252  9.683  9.418         2MASS
GJ 2043 A             HIP 25716     05 29 27.02 +15 34 38.3  -0.086  -0.127 J05292704+1534383  7.557  7.001  6.782         Hipparcos
Gl 204.2              Wo 9182       05 29 52.02 -03 26 30.1  -0.319  -0.473 J05295204-0326295  8.276  7.687  7.437         2MASS
GJ 3349                             05 29 52.66 +32 04 51.2  -0.221  -0.664 J05295269+3204524  8.649  8.057  7.844         2MASS
GJ 3350                             05 31 04.33 -30 11 44.7   0.352  -0.450 J05310430-3011442  9.046  8.489  8.190         2MASS
Gl 205                HIP 25878     05 31 27.40 -03 40 38.0   0.765  -2.092 J05312734-0340356  4.999  4.149  4.039         Hipparcos
Gl 206                HIP 25953     05 32 14.66 +09 49 14.9  -0.178  -0.219 J05321467+0949150  7.423  6.876  6.560         Hipparcos
Gl 207                HIP 26007     05 33 02.49 +29 23 20.0  -0.321  -0.175 J05330254+2923202  9.189  8.577  8.328         Hipparcos
GJ 1081                             05 33 19.14 +44 48 58.7   0.051  -0.365 J05331913+4448587  8.197  7.585  7.335         2MASS
Gl 207.1              Wo 9183       05 33 44.80 +01 56 43.4  -0.241  -0.157 J05334480+0156434  7.764  7.147  6.855         Hipparcos
GJ 3352               HIP 26113     05 34 08.66 +51 12 56.4  -0.052  -0.222 J05340870+5112566  8.001  7.381  7.157         Hipparcos
GJ 3354 B                           05 34 15.08 +10 19 09.2  -0.111  -0.363 J05341507+1019091  9.186  8.646  8.425         2MASS
GJ 3353 A                           05 34 15.14 +10 19 14.2  -0.111  -0.363 J05341513+1019142  8.561  8.000  7.768         2MASS
Gl 207.2              Wo 9184       05 34 48.62 -23 28 08.3   0.319  -0.433 J05344859-2328079  7.086  6.628  6.482 c       Hipparcos
GJ 3356                             05 34 52.11 +13 52 46.7  -0.120  -0.392 J05345212+1352471  7.781  7.189  6.936         2MASS
GJ 3355               HIP 26196     05 35 00.85 +28 05 54.7   0.210  -0.268 J05350081+2805552  7.764  7.155  6.998         Hipparcos
Wo 9185               HIP 26277     05 35 44.17 -62 47 50.2  -0.075   0.252 J05354419-6247504  7.258  6.710  6.548         Hipparcos
GJ 3357                             05 36 00.07 -07 38 58.5   0.148   0.462 J05360007-0738580  8.464  7.825  7.567         2MASS
GJ 1082                             05 36 20.23 +41 29 55.7  -0.097   0.026 J05362023+4129556 14.087 13.944 13.816         2MASS
Gl 208                HIP 26335     05 36 30.99 +11 19 40.3  -0.001  -0.058 J05363099+1119401  6.126  5.436  5.269         Hipparcos
Gl 209                HIP 26381     05 37 02.49 +20 43 50.8  -0.080  -0.420 J05370249+2043515  6.359  6.021  5.952         Hipparcos
Wo 9189               HIP 26394     05 37 09.89 -80 28 08.9   0.312   1.050 J05370988-8028090  4.869  4.424  4.241         Hipparcos
Gl 209.1              Wo 9186       05 37 44.62 -28 41 22.9  -0.038   0.042 J05374461-2841228  4.571  4.165  4.181         Hipparcos
Gl 210                HIP 26488     05 38 01.88 -42 57 48.6   0.111   0.274 J05380189-4257486  6.243  5.996  5.897         Hipparcos
GJ 3360 A             HIP 26501 A   05 38 09.39 -46 06 21.7  -0.152  -0.472 J05380940-4606215  6.086  5.783  5.668         Hipparcos
GJ 3361 B             HIP 26501 B   05 38 09.85 -46 06 20.6  -0.152  -0.472 J05380984-4606204  6.661  6.128  6.205         Hipparcos
GJ 3358               HIP 26505     05 38 11.86 +51 26 44.7  -0.550   0.106 J05381191+5126445  6.131  5.722  5.626         Hipparcos
GJ 3351                             05 38 12.45 +79 31 19.4   0.747  -0.929 J05381265+7931186 12.137 11.638 11.330         2MASS
GJ 2044                             05 38 26.57 +11 50 06.4   0.070  -0.261 J05382657+1150064 12.755 12.414 12.313 c       2MASS
Wo 9187               HIP 26563     05 38 53.08 -07 12 46.2  -0.014  -0.051 J05385307-0712462  4.694  4.545  4.420         Hipparcos
GJ 3359               HIP 26580     05 39 01.77 +45 26 52.2   0.069  -0.108 J05390175+4526523  6.516  6.094  6.007         Hipparcos
GJ 3362                             05 40 16.09 +12 39 00.5  -0.035  -0.248 J05401608+1239008  8.072  7.409  7.199         2MASS
GJ 1083 AB                          05 40 25.72 +24 48 08.3   0.106  -0.348 J05402570+2448090  8.978  8.384  8.039 e,f     2MASS
Gl 211                HIP 26779     05 41 20.34 +53 28 51.8   0.004  -0.524 J05412033+5328523  4.304  3.991  4.272         Hipparcos
Gl 212                HIP 26801     05 41 30.73 +53 29 23.3   0.003  -0.517 J05413073+5329239  6.586  5.963  5.759         Hipparcos
Gl 214                HIP 26834     05 41 53.69 -15 37 50.0   0.243  -0.119 J05415367-1537499  6.061  5.713  5.625 c       Hipparcos
Wo 9188               HIP 26844     05 41 58.87 +15 20 14.0   0.080  -0.044 J05415886+1520141  7.690  7.075  6.880         Hipparcos
Gl 213                HIP 26857     05 42 09.27 +12 29 21.6   2.001  -1.573 J05420897+1229252  7.124  6.627  6.389         Hipparcos
GJ 2045                             05 42 12.71 -05 27 55.6  -0.130   0.962 J05421271-0527567 10.206  9.694  9.371         2MASS
Gl 216 B              HD 38392      05 44 26.53 -22 25 18.8  -0.306  -0.356 J05442655-2225184  4.845  4.158  4.131         2MASS
Gl 216 A              HIP 27072     05 44 27.79 -22 26 54.2  -0.292  -0.368 J05442780-2226538  2.804  2.606  2.508         Hipparcos
Gl 217.2              Wo 9191       05 44 31.92 -70 08 36.9  -0.309   1.239 J05443201-7008391  6.598  6.212  6.094         Hipparcos
GJ 3363                             05 44 51.11 +32 23 27.1   0.017  -0.083 J05445110+3223273  6.532  6.125  6.003         2MASS
Wo 216 C                            05 45 43.22 -22 20 03.5  -0.292  -0.368 J05454322-2220035 11.126 10.641 10.368 c       2MASS
Gl 215                HIP 27188     05 45 48.28 +62 14 12.4   0.297  -0.787 J05454821+6214132  6.353  5.654  5.495         Hipparcos
Gl 217                HIP 27207     05 46 01.89 +37 17 04.7   0.488  -0.510 J05460191+3717043  5.838  5.460  5.353         Hipparcos
GJ 3365                             05 46 38.44 +44 07 19.7  -0.589  -0.346 J05463844+4407198  8.459  7.801  7.578         2MASS
Gl 217.1              Wo 9190       05 46 57.34 -14 49 19.0  -0.015  -0.001 J05465735-1449189  3.390  3.314  3.286         Hipparcos
GJ 3366                             05 47 09.12 -05 12 11.4   0.560  -0.577 J05470907-0512106 10.039  9.514  9.177         2MASS
Gl 219                HIP 27321     05 47 17.09 -51 03 59.5   0.004   0.083 J05471708-5103594  3.669  3.544  3.526         Hipparcos
GJ 3367                             05 47 17.97 -00 00 48.7  -0.075  -0.069 J05471796-0000487  7.987  7.374  7.159         2MASS
GJ 1084               HIP 27323     05 47 18.22 -48 31 30.5   0.021  -0.319 J05471821-4831306  7.082  6.457  6.294         Hipparcos
Gl 218                HIP 27359     05 47 40.58 -36 19 42.8   0.771  -0.124 J05474051-3619425  7.409  6.808  6.615         Hipparcos
GJ 3364                             05 47 52.26 +69 44 27.3   0.741  -0.537 J05475224+6944273 11.659 11.312 10.919         2MASS
GJ 3369               HIP 27397     05 48 17.14 -11 08 04.6  -0.229   0.376 J05481715-1108048  8.129  7.518  7.284         Hipparcos
GJ 3368                             05 48 24.08 +07 45 38.8   0.071  -0.267 J05482407+0745388  9.784  9.136  8.877         2MASS
GJ 1085               HIP 27435     05 48 34.94 -04 05 40.7   0.062  -0.229 J05483495-0405404  5.260  4.595  4.405         Hipparcos
GJ 1086                             05 51 19.48 -00 10 21.1   0.080   0.197 J05511947-0010213 13.730 13.675 13.705         2MASS
Gl 221                HIP 27803     05 53 00.28 -05 59 41.4   0.000  -0.348 J05530028-0559410  7.128  6.517  6.305         Hipparcos
Gl 220                              05 53 14.06 +24 15 31.7   0.115  -0.599 J05531404+2415329  7.485  6.829  6.633         2MASS
GJ 2046               HIP 27887     05 54 04.24 -60 01 24.5  -0.053  -0.060 J05540421-6001245  5.412  4.968  4.793 c       Hipparcos
Gl 224.1              Wo 9194       05 54 06.06 -63 05 22.7   0.142   0.548 J05540606-6305230  2.954  2.419  2.304         Hipparcos
Gl 223.3              HIP 27896     05 54 10.81 -50 21 45.2   0.093   0.549 J05541081-5021453  5.193  4.666  4.432 c       Hipparcos
Gl 222 AB             HIP 27913     05 54 22.98 +20 16 34.2  -0.175  -0.090 J05542300+2016344  3.434  3.190  2.996 e,f     Hipparcos
Gl 223                HIP 27918     05 54 28.58 +02 08 32.0   0.078  -0.647 J05542857+0208321  6.992  6.466  6.352         Hipparcos
Gl 223.1              Wo 9192       05 54 34.12 -09 23 33.8   0.113   0.367 J05543410-0923341  8.529  7.877  7.760         Hipparcos
Gl 223.2              Wo 9193       05 55 09.53 -04 10 07.1   0.551  -2.312 J05550948-0410042 13.047 12.860 12.777         2MASS
GJ 3370               HIP 28001     05 55 24.20 +49 00 19.6   0.003   0.012 J05552419+4900196  5.762  5.068  4.902         Hipparcos
Gl 224                HIP 28066     05 56 03.43 +13 55 29.7   0.373  -0.484 J05560340+1355302  5.367  5.101  5.041         Hipparcos
Gl 225                HIP 28103     05 56 24.29 -14 10 03.7  -0.042   0.139 J05562429-1410036  3.063  2.985  2.993         Hipparcos
GJ 2047               HIP 28104     05 56 24.74 -27 51 32.4   0.236  -0.164 J05562472-2751321 11.224 11.009 10.941 c       Hipparcos
GJ 1087                             05 56 25.46 +05 21 48.4  -0.479  -0.941 J05562547+0521486 12.930 12.720 12.653         2MASS
GJ 3377 C                           05 58 17.17 -04 38 01.5   0.082  -0.215 J05581716-0438012 11.113 10.637 10.312         2MASS
